Datetime,Close,High,Low,Open,Volume
,CVNA,CVNA,CVNA,CVNA,CVNA
2024-03-08 14:30:00+00:00,89.83000183105469,89.8499984741211,84.80000305175781,86.0,4455055
2024-03-08 15:30:00+00:00,86.69999694824219,90.4800033569336,86.63999938964844,89.68890380859375,2011821
2024-03-08 16:30:00+00:00,86.7699966430664,88.552001953125,85.3416976928711,86.8499984741211,1472437
2024-03-08 17:30:00+00:00,83.81999969482422,86.81999969482422,83.58709716796875,86.72000122070312,780814
2024-03-08 18:30:00+00:00,85.06999969482422,85.48999786376953,82.5,83.7300033569336,931370
2024-03-08 19:30:00+00:00,85.20999908447266,86.33999633789062,84.87000274658203,85.13999938964844,500389
2024-03-08 20:30:00+00:00,85.30000305175781,85.72000122070312,84.94999694824219,85.18000030517578,1295144
2024-03-11 13:30:00+00:00,79.31500244140625,84.63999938964844,79.01000213623047,84.28500366210938,1428510
2024-03-11 14:30:00+00:00,79.1500015258789,80.55999755859375,78.25150299072266,79.38030242919922,1177370
2024-03-11 15:30:00+00:00,79.66999816894531,80.19999694824219,78.80000305175781,79.13999938964844,395260
2024-03-11 16:30:00+00:00,79.04199981689453,80.0,78.81999969482422,79.81999969482422,292941
2024-03-11 17:30:00+00:00,78.70500183105469,79.29000091552734,77.97000122070312,79.1050033569336,493739
2024-03-11 18:30:00+00:00,78.1449966430664,79.0999984741211,77.97000122070312,78.6500015258789,481081
2024-03-11 19:30:00+00:00,78.11000061035156,78.78500366210938,78.05000305175781,78.13999938964844,553320
2024-03-12 13:30:00+00:00,78.55000305175781,80.95999908447266,76.25,80.47000122070312,1595027
2024-03-12 14:30:00+00:00,77.94999694824219,79.0,77.22100067138672,78.67990112304688,580761
2024-03-12 15:30:00+00:00,77.08999633789062,77.94999694824219,76.62010192871094,77.88999938964844,434977
2024-03-12 16:30:00+00:00,76.15499877929688,77.2300033569336,75.33999633789062,77.05000305175781,428903
2024-03-12 17:30:00+00:00,76.5999984741211,76.68000030517578,75.8499984741211,76.12000274658203,203046
2024-03-12 18:30:00+00:00,77.83999633789062,78.24919891357422,76.55999755859375,76.66999816894531,413770
